token,share,exchange,price,average_buy,a_next_buy_price,a_quant_to_buy,a_quant_to_buy_perc,b_stop_loss_price,action,action_quantity,timestamp,order_id,order_status
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.266120,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.266120,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.275994,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.275994,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.284003,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.284003,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.294004,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.294004,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.302669,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.302669,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.311827,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.311827,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.320479,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.320479,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.330453,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.330453,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.338605,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.338605,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.348647,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.348647,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.357611,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.357611,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.367138,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.367138,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.377286,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.377286,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.387287,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.387287,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.396288,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.396288,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.405316,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.405316,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.414362,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.414362,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.423747,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.423747,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.432996,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.432996,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.442232,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.442232,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.451269,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.451269,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.460317,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.460317,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.471278,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.471278,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.480304,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.480304,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.489279,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.489279,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.498278,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.498278,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.507012,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.507012,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.516256,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.516256,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.525614,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.525614,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.535544,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.535544,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.543666,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.543666,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.552737,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.552737,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.561292,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.561292,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.572182,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.572182,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.581613,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.581613,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.590454,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.590454,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.601412,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.601412,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.611424,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.611424,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.619374,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.619374,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.631256,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.631256,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.641259,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.641259,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.651095,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.651095,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.659108,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.659108,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.668174,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.668174,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.677140,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.677140,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.688003,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.688003,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.696081,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.696081,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.706359,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.706359,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.714182,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.714182,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.724120,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.724120,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.732154,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.732154,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.742120,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.742120,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.751004,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.751004,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.760088,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.760088,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.769489,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.769489,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.778444,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.778444,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.787452,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.787452,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.797447,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.797447,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.805858,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.805858,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.813902,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.813902,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.822174,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.822174,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.832251,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.832251,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.840299,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.840299,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.849263,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.849263,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.857273,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.857273,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.866276,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.866276,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.874305,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.874305,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.883296,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.883296,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.891218,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.891218,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.900221,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.900221,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.908177,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.908177,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.917230,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.917230,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.925308,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.925308,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.934283,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.934283,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.942201,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.942201,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.951244,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.951244,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.959224,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.959224,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.968301,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.968301,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.976358,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.976358,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.984359,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:00.984359,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.993297,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:00.993297,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:01.001335,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:09:01.001335,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:01.010265,,
139143172,VENUSPIPES,BSE,1509.2,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:09:01.010265,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:10:00.007953,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:10:00.007953,,
139143172,VENUSPIPES,BSE,1507.05,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:10:00.017457,,
139143172,VENUSPIPES,BSE,1507.05,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:10:00.017457,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:10:00.029465,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:10:00.029465,,
139143172,VENUSPIPES,BSE,1507.05,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:10:00.039609,,
139143172,VENUSPIPES,BSE,1507.05,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:10:00.039609,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:10:00.050608,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:10:00.050608,,
139143172,VENUSPIPES,BSE,1507.05,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:10:00.059645,,
139143172,VENUSPIPES,BSE,1507.05,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:10:00.059645,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:10:00.069221,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:10:00.069221,,
139143172,VENUSPIPES,BSE,1507.05,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:10:00.078221,,
139143172,VENUSPIPES,BSE,1507.05,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:10:00.078221,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:10:00.089231,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:10:00.089231,,
139143172,VENUSPIPES,BSE,1507.05,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:10:00.099137,,
139143172,VENUSPIPES,BSE,1507.05,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:10:00.099137,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:10:00.109139,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:10:00.109139,,
139143172,VENUSPIPES,BSE,1507.05,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:10:00.119050,,
139143172,VENUSPIPES,BSE,1507.05,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:10:00.119050,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:10:00.129062,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:10:00.129062,,
139143172,VENUSPIPES,BSE,1507.05,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:10:00.138052,,
139143172,VENUSPIPES,BSE,1507.05,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:10:00.138052,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:10:00.149039,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:10:00.149039,,
139143172,VENUSPIPES,BSE,1507.05,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:10:00.157942,,
139143172,VENUSPIPES,BSE,1507.05,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:10:00.157942,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:10:00.168976,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:10:00.168976,,
139143172,VENUSPIPES,BSE,1507.05,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:10:00.177788,,
139143172,VENUSPIPES,BSE,1507.05,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:10:00.177788,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:10:00.188328,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:10:00.188328,,
139143172,VENUSPIPES,BSE,1507.05,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:10:00.197970,,
139143172,VENUSPIPES,BSE,1507.05,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:10:00.197970,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:10:00.207969,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:10:00.207969,,
139143172,VENUSPIPES,BSE,1507.05,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:10:00.218513,,
139143172,VENUSPIPES,BSE,1507.05,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:10:00.218513,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:10:00.229511,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:10:00.229511,,
139143172,VENUSPIPES,BSE,1507.05,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:10:00.238230,,
139143172,VENUSPIPES,BSE,1507.05,1,10.0,1377.475,1209.76,1584.0962499999998,N,0,2023-08-28 15:10:00.238230,,
136856836,RTNINDIA,BSE,58.98,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 15:10:00.249033,,
